restaurant_name,1.0,2.0,3.0,4.0,5.0
Gullwing Club at Mercedes-Benz Stadium,14.3,0.0,0.0,14.3,71.4
Gunshow,3.0,3.4,6.0,10.4,77.3
Gus chicken,66.7,0.0,0.0,0.0,33.3
Gus’s World Famous Fried Chicken,6.8,4.2,8.1,19.8,61.1
Guthrie's,5.0,3.0,7.9,12.9,71.3
Gyro Bros,11.5,3.8,8.7,24.0,51.9
Gyu-kaku Japanese BBQ,9.0,4.1,5.2,19.1,62.5
HOKI Japanese Restaurant,6.1,3.0,5.1,16.2,69.7
Habitat Kitchen & Bar,16.2,2.9,2.9,5.9,72.1
"Hal's ""The Steakhouse""",3.7,2.4,5.8,12.9,75.2
Halal American Deli,1.2,1.7,0.6,4.7,91.9
Hambone's BBQ,0.0,0.0,0.0,37.5,62.5
Hans Express,6.3,3.1,12.6,21.3,56.6
Harold's Chicken & Ice Bar,8.2,4.1,10.4,24.4,52.8
"Hattie B's Hot Chicken - Atlanta, GA",2.6,2.3,6.1,17.7,71.4
Hattie Marie's Texas Style BBQ & Cajun Kitchen,9.6,7.2,12.7,17.2,53.3
Haven Restaurant and Bar,2.2,1.6,6.9,20.8,68.5
Hawkers Asian Street Food,10.3,6.8,9.4,15.4,58.1
Healthfull Essence,6.3,2.6,6.5,14.0,70.6
Helen's Hot Chicken,11.0,4.4,7.4,14.0,63.2
Henri's Bakery & Deli,4.1,2.4,7.6,17.8,68.0
Henry's Midtown Tavern,7.5,6.1,10.5,25.9,50.0
High Velocity,18.6,9.0,17.9,21.2,33.3
Highland Bakery Downtown GSU,4.7,3.9,20.3,19.5,51.6
Highland Bakery Midtown,8.2,5.7,9.9,24.4,51.8
Highland Bistro,1.4,0.0,1.4,0.0,97.3
HippoHopp,4.4,3.7,8.2,22.3,61.5
Holy Taco,6.7,5.0,9.4,26.9,52.0
Home grown GA Restaurant,1.3,1.7,4.5,16.6,76.0
Honey Bubble,6.1,3.1,7.9,21.4,61.5
Hong Kong City,11.2,2.0,8.2,22.4,56.1
Hot Dog Pete's,3.9,2.2,4.5,15.2,74.2
Houston's,5.1,1.4,5.6,16.8,71.1
Hsu's Gourmet,3.6,3.4,7.8,24.6,60.7
Hudson Grille,15.0,7.5,15.1,24.5,37.9
Hudson’s Grille,20.0,0.0,0.0,20.0,60.0
Hunan Dragon III,8.0,8.0,4.0,4.0,76.0
Häagen-Dazs,3.4,2.5,13.6,21.2,59.3
IHOP,11.8,5.9,12.8,24.4,45.2
Il Localino,3.6,1.8,3.3,11.0,80.3
Infinity Restaurant & Lounge LLC,4.1,3.7,9.8,30.1,52.2
Irby's Tavern,4.5,4.5,7.1,16.0,67.9
Iron Hill Brewery & Restaurant,8.3,2.1,7.3,9.4,72.9
Iron Skillet Restaurant,16.2,9.3,12.1,23.5,38.9
Island Vibes Caribbean Grill,5.7,2.3,6.8,15.2,70.0
J & J Fish & Chicken,3.7,2.1,7.9,20.7,65.6
J. Buffalo Wings,15.4,7.1,11.6,20.6,45.4
J. Christopher's,6.0,2.4,10.2,21.0,60.5
J.R. Crickets on Main St,15.0,6.0,11.1,19.6,48.4
JCT. Kitchen & Bar,2.3,1.8,5.9,21.3,68.8
JINYA Ramen Bar - Buckhead,2.2,1.1,3.0,14.3,79.4
JJ Fish & Chicken,5.8,3.5,9.9,22.1,58.5
JJ's Country Cooking,7.6,5.6,12.8,24.3,49.7
Jack's New Yorker Deli,3.2,4.6,7.3,20.2,64.7
Jack's Pizza & Wings,7.3,4.2,6.9,22.8,58.7
Jack's Sandwich Shop,0.0,0.0,0.0,0.0,100.0
Jai Ho - Indian Kitchen at Krog Street Market,4.3,4.3,4.3,2.2,84.8
Jalisco Restaurant,8.5,2.0,5.9,20.8,62.9
Jamba,4.5,2.3,4.5,15.9,72.7
Jamba Chastain Square,12.9,0.0,3.2,16.1,67.7
Jamba Madison Yards,14.3,3.6,7.1,7.1,67.9
Jamba Turner Food Market,0.0,0.0,0.0,0.0,100.0
Jamrock Jerk Center,8.8,4.4,11.0,19.6,56.2
Janet's Kitchen Atlanta (Carryout/Dine in),9.1,4.5,8.0,14.8,63.6
Jason's Deli,4.6,3.2,9.9,24.5,57.7
Java Jive,3.7,2.6,6.3,17.0,70.5
Jefe's Tacos & Tequila,8.8,8.8,8.8,26.5,47.1
JenChan's,1.8,0.0,7.3,3.6,87.3
Jet's Pizza,11.9,2.5,8.1,21.6,55.9
Jim 'N Nick's Bar-B-Q,5.3,3.9,8.8,25.0,57.0
Joe's On Juniper,7.0,4.8,9.7,27.5,51.0
Joella's Hot Chicken,16.6,8.6,6.5,10.9,57.4
Johnny Rockets,10.4,4.5,11.1,23.6,50.4
Josephine Lounge,17.5,6.2,11.8,15.2,49.3
Joy Cafe,5.7,3.2,5.3,16.1,69.6
Joystick Gamebar,1.4,2.4,7.5,25.9,62.8
Ju-c Bar,0.0,0.0,0.0,0.0,100.0
Junior's Pizza,6.3,4.0,6.9,10.9,71.8
Just Around the Corner,3.3,2.9,7.8,18.4,67.6
K BBQ Taco,0.9,1.4,4.6,14.7,78.4
KP Soul Food LLC,12.5,0.0,25.0,12.5,50.0
KR SteakBar,3.2,1.5,2.9,15.8,76.6
Kale Me Crazy Vinings | Health Food Restaurant,8.0,2.3,9.1,11.4,69.3
Kale Me Crazy | Health Food Cafe Brookhaven Atlanta,9.1,3.0,6.1,18.9,62.9
Kale Me Crazy | Health Food Cafe Inman Park Atlanta,6.0,6.0,4.2,23.8,60.1
Kale Me Crazy | Health Food Cafe Midtown Atlanta,7.2,7.7,6.2,13.8,65.1
Kale Me Crazy | Health Food Cafe Morningside/Highlands Atlanta,5.5,0.0,5.5,16.4,72.7
Kale Me Crazy | Health Food Restaurant Grant Park Atlanta,9.5,8.3,4.8,25.0,52.4
Kale Me Crazy | Health Food Restaurant Smyrna,15.6,6.5,11.7,10.4,55.8
Kale Me Crazy | Health Food Restaurant Toco Hills Atlanta,3.6,3.6,7.1,7.1,78.6
Kaleidoscope Bistro & Pub,2.8,2.2,9.3,26.4,59.3
Kelz Kitchen,17.0,4.9,8.8,17.9,51.4
Ken's Corner Grill,4.2,3.4,9.2,25.9,57.3
Kenley's Catering And Restaurant,5.8,3.8,6.4,14.1,69.9
Kevin Rathbun Steak,1.8,2.5,4.9,10.9,80.0
Kings Cornbeef & Deli,2.2,0.0,2.2,8.9,86.7
Kirkyard Public House,4.0,3.3,9.3,29.9,53.5
Kiss Ultra Lounge,11.7,1.6,9.4,15.6,61.7
Kodaks kitchen,16.7,0.0,0.0,16.7,66.7
Kong's Kitchen,34.2,6.8,2.7,10.3,45.9
Krab Queenz,14.0,8.0,9.0,12.6,56.3
Krystal,19.1,9.1,17.9,21.1,32.8
Kwan's Deli and Korean Kitchen,3.0,2.5,8.8,22.9,62.7
Kyma,3.1,2.3,4.8,16.5,73.3
L T's Wings,7.1,8.3,14.6,17.5,52.5
LAS DELICIAS SUPERMERCADO,7.7,5.1,11.5,14.1,61.5
LEON's Full Service,1.7,1.0,6.0,20.5,70.9
LT New Orleans Seafood Market,10.1,4.4,9.4,23.3,52.8
La Confianza,6.2,2.1,6.2,18.8,66.7
La Costenita Taqueria & Wings,2.0,0.0,1.0,0.0,96.9
La Costilla Grill Atlanta,11.9,3.1,3.9,11.9,69.2
La Fonda Latina,3.0,2.3,7.9,26.7,60.1
La Grotta Ristorante,1.7,2.2,2.0,9.7,84.4
La Hacienda,8.9,3.9,8.8,21.9,56.5
La Parrilla Mexican Restaurant,4.6,2.9,7.5,23.8,61.1
Ladybird Grove & Mess Hall,3.1,2.5,7.7,26.5,60.2
Lake & Oak,3.0,1.2,3.0,14.6,78.0
Lakewood Diner,4.7,3.1,10.4,23.5,58.4
Landmark Diner,9.6,5.8,11.7,21.3,51.6
Landmark Diner - Downtown,11.5,7.1,11.9,26.6,42.9
Las Brasas,7.3,3.5,7.5,19.4,62.3
Lazy Betty,3.4,0.0,1.0,5.8,89.8
Lazy Llama Cantina,24.1,3.7,10.2,13.0,49.1
Le Fat,6.2,4.1,9.0,20.9,59.8
League Tavern,17.6,8.3,12.0,13.9,48.1
Legends Restaurant & Lounge,66.7,0.0,33.3,0.0,0.0
Lenox Parking Food Center,0.0,0.0,12.5,16.7,70.8
Levy at the Georgia World Congress Center,17.6,0.0,5.9,17.6,58.8
Lickety Split Southern Kitchen & Bar,8.2,3.4,6.4,15.6,66.3
Limerick Junction Pub,3.2,1.9,4.5,16.1,74.2
Lingering Shade Social Club,11.3,4.8,11.3,12.9,59.7
"Lips Drag Queen Show Palace, Restaurant & Bar",2.6,2.9,4.9,17.7,71.9
Little Bear,0.0,0.0,1.1,0.0,98.9
Little Caesars Pizza,10.1,3.5,14.0,25.0,47.4
Little Five Points Pizza,4.9,2.4,6.9,23.5,62.4
Little Lagos,12.7,5.7,10.4,16.0,55.2
Little Rey,3.7,2.8,6.7,15.7,71.1
Little Trouble,3.4,1.8,6.2,26.0,62.5
Livingston,15.7,7.4,11.6,19.8,45.5
Loca Luna,6.7,3.7,9.2,23.0,57.4
Local Green Atlanta,2.9,0.9,8.6,8.3,79.3
Local Three Kitchen & Bar,1.7,2.8,5.9,20.7,68.8
Los Bravos Mexican Restaurant,3.6,2.9,9.4,22.1,62.0
Lov'n It Live,3.9,2.2,2.8,16.3,74.9
Lovies BBQ,3.7,3.9,8.4,19.7,64.2
LowCountry Steak,2.3,7.0,8.1,11.6,70.9
Lucky China 8 Chinese Restaurant,51.5,8.3,11.4,12.9,15.9
Lucky's,1.8,2.9,6.3,19.3,69.7
Lumen - Lobby Bar,6.4,6.4,4.3,21.3,61.7
Lunch Box,23.2,9.4,18.8,11.6,37.0
Lunch on Main Street,2.3,2.0,7.3,26.1,62.3
Lyfe ATL,10.4,1.9,10.4,24.5,52.8
Lyla Lila,3.2,2.1,1.1,7.4,86.3
M&M’s Comfort Zone,12.5,0.0,0.0,0.0,87.5
MA's Hot Takes,0.0,0.0,0.0,0.0,100.0
MF Buckhead,16.7,33.3,0.0,16.7,33.3
MSR My Sisters Room,9.0,3.4,7.9,21.4,58.3
MTH Pizza,6.5,4.7,1.9,6.5,80.4
Mac McGee Irish Pub,1.2,2.2,7.2,21.8,67.6
Macho Nacho,9.3,3.1,21.6,23.7,42.3
Madhouse Lounge,18.5,12.3,12.3,18.5,38.5
Maepole,0.0,4.2,8.3,8.3,79.2
Maestri Della Pizza Napoletana,0.0,0.0,0.0,0.0,100.0
Maggiano's Little Italy,3.1,3.0,8.1,21.5,64.3
Magic City,16.3,3.8,4.6,11.2,64.1
Magnolia Grill,1.8,7.0,14.0,42.1,35.1
Main Event Atlanta,7.9,4.4,10.9,24.1,52.7
Majestic Diner,4.5,2.5,9.4,23.3,60.3
Malaya Restaurant,8.4,3.7,4.7,15.4,67.8
Mali Restaurant,3.5,2.9,5.0,23.7,64.9
Mandarin Express,21.2,6.1,15.2,27.3,30.3
Mangos Caribbean Restaurant,15.5,6.8,10.1,18.5,49.0
Manuel's Tavern,0.9,1.0,7.0,23.0,68.1
Marco's Pita,0.0,0.0,0.0,40.0,60.0
Marguerite’s Jerk Bistro,5.3,2.6,2.6,5.3,84.2
Marie's@Ummat Cafe,2.9,4.4,8.8,11.8,72.1
Maritza & Franks,33.3,0.0,0.0,33.3,33.3
Maru Sushi,1.6,1.5,4.7,16.9,75.2
Mary Mac's Tea Room,3.4,3.5,8.3,18.6,66.1
Masti - Indian Street Eats,5.3,4.4,7.9,25.8,56.6
Match Bar& Oven,6.4,3.2,10.2,25.7,54.5
MattChews,0.0,0.0,2.3,7.0,90.7
Max's Coal Oven Pizzeria,3.2,3.5,8.8,27.2,57.3
McAlister's Deli,8.0,5.6,9.0,19.1,58.3
McCormick & Schmick's Seafood & Steaks,11.6,7.2,10.3,21.6,49.3
McDonald's,23.5,9.8,18.0,18.9,29.8
McKinnon's Louisiane,5.1,5.4,6.1,13.5,69.9
Mediterranea Restaurant & Bakery,0.9,2.4,3.3,15.1,78.4
Mediterranean Food Atlanta | Lavash Mediterranean Grill,8.0,2.9,3.2,6.9,79.0
Mediterranean Grill,5.8,3.7,5.8,20.1,64.6
Medusa,16.1,6.3,13.0,20.1,44.4
Meehan's Public House Downtown,2.7,3.4,9.8,30.5,53.6
Meko's,2.9,0.0,0.0,2.9,94.3
Mela Ethiopian Kitchen. Welcome to Delicious!,2.5,0.6,1.3,7.0,88.6
Melia Hotel Atlanta,15.5,20.7,10.3,25.9,27.6
Mellow Mushroom Atlanta - Brookhaven,4.5,4.2,8.4,25.2,57.8
Mellow Mushroom Atlanta - Buckhead,3.7,2.4,5.5,26.8,61.5
Mellow Mushroom Atlanta - Downtown,4.4,3.8,9.3,25.3,57.3
Mellow Mushroom Atlanta - Emory,4.2,1.5,5.8,25.9,62.6
Mellow Mushroom Atlanta - Midtown,8.4,4.8,12.2,24.9,49.6
Mellow Mushroom Atlanta - Vinings,4.4,2.1,4.7,23.1,65.7
Mellow Mushroom College Park,5.2,5.0,10.6,26.0,53.1
Mellow Mushroom Decatur,4.1,2.7,6.0,23.4,63.7
Melton's App & Tap,1.1,1.4,5.8,26.0,65.6
Memphis Smokehouse,24.2,5.3,6.3,13.7,50.5
Metro Café Diner and Bar,7.0,5.5,12.5,25.6,49.4
Metro Fun Center,8.6,6.0,13.9,21.9,49.6
MetroFresh Uptown,0.0,0.0,0.0,7.7,92.3
Mezcalito's Cocina & Tequila Bar,4.7,3.7,8.3,25.6,57.7
Mezza Luna Pasta and Seafood,1.3,0.9,3.1,13.3,81.4
Mi Barrio Mexican Restaurant,6.1,2.8,8.0,16.4,66.7
Michael's Cafe,27.8,0.9,5.6,23.1,42.6
Midtown Bowl,3.7,3.7,12.3,28.2,52.2
Midtown Diner,20.4,3.7,13.0,11.1,51.9
Midtown Moon - Atlanta,10.5,3.5,2.3,19.8,64.0
Midtown Plaza Cafe,0.0,12.5,0.0,12.5,75.0
Mikkeys Retro Grill,10.3,4.3,3.4,6.8,75.2
Miller Union,2.8,2.3,5.9,20.2,68.8
Minato Japanese Restaurant,4.3,2.6,2.7,10.1,80.3
Moe's,9.9,6.7,10.6,22.3,50.4
Moe's Original BBQ - Atlanta,3.4,4.6,10.9,21.9,59.2
Moe's Southwest Grill,10.5,5.5,12.5,26.0,45.5
Mojo Pizza N' Pub,9.0,5.2,9.3,23.9,52.6
Molly B's,8.8,0.0,4.4,14.7,72.1
Monterrey mexican Restaurant#21,7.2,4.1,11.3,21.4,56.0
Morningside Kitchen Restaurant,2.6,3.2,9.1,31.2,53.9
Morris Restaurant & Lounge,6.2,2.3,6.2,15.6,69.5
Morton's The Steakhouse,2.6,2.9,5.2,16.1,73.3
Mr Fries Man,13.0,2.2,0.0,15.2,69.6
Mr Soul Bistro & Cafe,20.9,1.5,4.5,9.0,64.2
Mr. C's Bar & Grill,9.4,1.3,3.4,22.1,63.8
Mr. Pig's Smokehouse,13.8,5.0,8.2,16.4,56.6
Muchacho,2.2,1.6,6.7,18.9,70.5
Mukja Korean Fried Chicken,3.8,2.2,2.7,11.9,79.5
Murphy's Restaurant,1.9,1.8,4.9,20.0,71.4
Muss & Turner's,1.9,2.7,4.8,18.5,72.1
My Potato Factory,0.0,1.4,0.5,9.6,88.5
NM Cafe,14.3,7.1,0.0,14.3,64.3
NaanStop,7.4,4.5,10.8,19.8,57.6
Nan Thai Fine Dining,1.7,1.6,4.0,13.9,78.8
Nancy’s Pizza Campcreek,9.9,5.6,8.8,21.1,54.7
Napoleon's,3.3,4.7,9.6,27.7,54.8
Neighborhood Wraps and Smoothies,6.2,6.2,0.0,0.0,87.5
New Realm Brewing,5.8,4.9,8.8,20.4,60.2
New York Prime,4.7,2.9,6.2,15.2,71.0
Newk's Eatery,5.2,3.5,7.6,27.5,56.3
Nick's Food To Go,2.0,1.3,2.7,14.1,79.8
Nick's Westside,2.1,3.5,9.1,12.6,72.7
Nicky's Seafood,7.4,11.1,7.4,25.9,48.1
Nicola's Restaurant,2.7,2.3,2.3,10.5,82.2
Nina & Rafi,9.2,5.1,4.5,14.3,66.8
Nino's Italian Restaurant,2.9,2.2,4.7,17.3,72.9
Niramish Indian Cuisine,8.1,4.3,6.0,17.1,64.5
No Mas! Cantina,4.9,4.6,8.5,20.7,61.2
No.1 China,14.9,2.8,5.6,16.7,60.0
Noodle,2.3,2.1,8.4,24.5,62.6
Noodle Cafe,2.9,8.6,14.3,20.0,54.3
Nouveau Bar&Grill,8.1,3.8,5.7,11.3,71.0
Nova II Sushi Bar & Asian Bistro,0.0,0.0,0.0,0.0,100.0
Nova Sushi Bar & Asian Bistro,3.7,3.0,5.9,20.3,67.1
Nox Creek Lounge,33.3,33.3,33.3,0.0,0.0
Nuevo Laredo Cantina,2.9,2.2,5.2,18.6,71.1
O Mi Ga Vietnamese Kitchen,5.6,0.0,0.0,11.1,83.3
O-Ku,4.6,4.4,7.3,17.8,65.8
OK Cafe,4.0,2.0,4.8,17.6,71.6
Oak Grove Market,3.1,0.0,2.0,16.3,78.6
Oak Street Eats,31.2,12.5,12.5,0.0,43.8
Old Lady Gang,17.3,9.1,12.3,18.2,43.1
Old Vinings Inn,4.4,3.9,4.9,19.2,67.5
Ole Reliable,12.5,25.0,12.5,12.5,37.5
Olive Bistro Vinings,1.4,1.4,4.2,17.6,75.4
Olympic Flame Restaurant,10.4,4.2,8.3,25.0,52.1
Omakase by Yun @ Chirori Yakitori and Kushikatsu,0.0,0.0,0.0,0.0,100.0
Omni Atlanta Hotel at CNN Center,0.0,0.0,0.0,100.0,0.0
On The Border Mexican Grill & Cantina,10.0,5.9,10.0,16.9,57.2
One Eared Stag,5.3,3.5,10.4,21.3,59.6
One Rooster Mongolian Grill,0.4,1.3,4.2,25.6,68.5
Ooo Wee Just Taste It,3.8,0.0,5.7,20.8,69.8
Orient Express,4.6,2.0,6.3,21.9,65.3
Ormsby's,3.0,2.5,7.7,29.0,57.8
Osteria 832 Pasta & Pizza,4.7,2.6,9.9,23.5,59.3
Our Bar ATL,0.7,1.5,1.5,8.2,88.1
Outback Steakhouse,7.2,5.3,9.5,24.1,54.0
Oy!,9.8,7.0,11.8,20.0,51.3
PITA Mediterranean Street Food,25.3,9.3,8.0,17.3,40.0
POKE CITY,1.3,2.6,3.3,12.4,80.4
PONKO Chicken,3.4,2.8,7.1,15.7,71.1
Paces & Vine Restaurant,2.2,3.6,6.7,20.1,67.3
Padriac's,1.4,1.9,8.2,27.5,60.9
Paige’s Pastries & Bistro,5.6,0.0,0.0,0.0,94.4
Pancake Social,13.8,11.5,10.5,19.1,45.1
Pancho's Mexican Restaurant & Cantina,9.0,5.6,12.5,21.8,51.0
Panda Express,13.5,6.0,14.4,23.9,42.1
Papinos Italian Restaurant,6.2,6.2,12.5,50.0,25.0
Paris Bistro,0.0,3.8,3.8,19.2,73.1
Park 27 Korean BBQ and Bar,10.1,7.6,7.0,6.3,69.0
Park Bar,3.5,2.5,8.5,29.7,55.7
Park Tavern,11.1,5.4,9.6,21.3,52.6
Parker's on Ponce,1.1,1.6,7.0,19.1,71.2
Parkway Cafe,0.0,0.0,0.0,50.0,50.0
Pasha Restaurant and Bar,17.9,3.6,5.7,15.5,57.3
Pasta Vino,5.1,4.0,6.1,15.2,69.7
Patria Cocina,5.1,3.1,7.0,19.0,65.8
Paul's Restaurant,0.0,0.0,0.0,25.0,75.0
Peach Cobbler Café,32.4,16.2,11.7,11.7,27.9
Pearl Benet Restaurant and Bar,5.3,0.0,5.3,10.5,78.9
Pearl Lounge ATL,13.9,2.8,8.3,22.2,52.8
Pecan,14.3,3.6,14.3,21.4,46.4
Pegasus Restaurant & Lounge,14.0,3.5,11.4,14.0,57.0
Penn Station East Coast Subs,21.2,7.6,9.1,19.3,42.8
Penthouse ATL Restaurant & Lounge,0.0,7.1,14.3,14.3,64.3
Petite Violette,1.4,2.7,4.8,20.2,71.0
Phat Phish Cafe,9.7,6.1,12.2,23.0,48.9
Phew's Pies,1.3,0.0,0.0,2.6,96.2
Pho 24,7.8,3.7,10.1,25.7,52.6
Pho Dai Loi #2,3.4,1.5,4.5,22.9,67.7
Pho King Express,0.0,7.3,7.3,5.5,80.0
Pho King Midtown,5.9,4.2,7.9,28.1,53.8
Pho kitchen - PHO KITCHEN ATLANTA,6.1,4.4,10.3,24.4,54.8
Piccadilly,6.1,4.4,13.6,28.6,47.2
Piedmont Central Dining Hall,7.9,5.3,5.3,21.1,60.5
Pijiu Belly,1.4,2.0,5.1,23.3,68.2
Pin & Proper,7.9,4.8,9.6,21.6,56.0
Pita Mediterranean Street Food,9.0,5.7,11.3,22.3,51.8
Pittypat's Porch,7.8,7.7,11.9,20.3,52.3
Piu Bello Buckhead,7.5,3.0,3.7,13.4,72.4
Pizza Bella,11.8,3.9,4.5,15.2,64.6
Pizza Hut,30.6,9.1,12.6,15.9,31.9
Pizza Semplice,5.5,1.8,1.8,10.9,80.0
Playa Bowls Beltline,10.6,1.3,3.5,8.8,75.8
Poke Bar,4.2,6.2,4.2,6.2,79.2
Poke Bar Decatur,3.4,0.8,5.0,14.7,76.1
Polaris,3.5,3.5,4.5,21.0,67.5
Pollo Campero (Buford Hwy),9.9,4.6,10.3,17.9,57.2
Poor Hendrix,0.7,0.7,2.0,16.1,80.5
Popeyes,12.6,8.3,15.0,21.4,42.7
Popeyes Louisiana Kitchen,16.2,7.5,15.0,21.3,40.0
Poppin Pita Grill,11.5,4.9,8.3,14.8,60.4
Porch Light Latin Kitchen,2.0,1.7,2.5,9.7,84.1
Portofino,2.6,0.9,4.4,15.0,77.1
Pour Taproom: Beltline,3.2,4.6,3.2,18.3,70.6
Pour. Kitchen + Bar,4.4,2.5,8.2,22.2,62.7
Pretty Little Taco Truck,12.5,25.0,0.0,0.0,62.5
Princi Italia,8.5,7.6,9.1,20.1,54.6
Proscenium Cafe & Market,0.0,0.0,0.0,26.7,73.3
Public House 28,2.6,2.6,7.2,13.8,73.7
